"playername","heroname","start_time","side","win","ward_type","x","y","ward_start_time","ward_end_time"
"DurpDurp","Rubick",1484960088,"Radiant",false,"obs_log",38,68,1239,
"DurpDurp","Rubick",1484960088,"Radiant",false,"obs_log",66,88,735,1103
"DurpDurp","Rubick",1484960088,"Radiant",false,"obs_log",52,84,578,946
"Layla","Rubick",1488157741,"Radiant",false,"sen_log",20,64,1139,1389
"Layla","Rubick",1488157741,"Radiant",false,"obs_log",28,32,1204,
"Layla","Rubick",1488157741,"Radiant",false,"sen_log",22,102,1332,
"Layla","Rubick",1488157741,"Radiant",false,"sen_log",54,46,966,1216
"Layla","Rubick",1488503787,"Radiant",true,"obs_log",66,52,354,724
"Layla","Rubick",1488503787,"Radiant",true,"sen_log",24,78,-25,225
"Layla","Rubick",1488503787,"Radiant",true,"obs_log",90,60,1245,1615
"Layla","Rubick",1488503787,"Radiant",true,"obs_log",26,102,-62,308
"DurpDurp","Rubick",1498079124,"Dire",false,"sen_log",104,68,1501,
"DurpDurp","Rubick",1498079124,"Dire",false,"obs_log",72,58,1379,
"DurpDurp","Rubick",1498079124,"Dire",false,"sen_log",58,70,1172,1419
"DurpDurp","Rubick",1498079124,"Dire",false,"sen_log",52,100,743,990
"DurpDurp","Rubick",1498079124,"Dire",false,"sen_log",86,62,1365,1613
"DurpDurp","Rubick",1498079124,"Dire",false,"obs_log",102,58,934,1301
"DurpDurp","Rubick",1498079124,"Dire",false,"sen_log",62,80,1139,1387
"DurpDurp","Rubick",1498079124,"Dire",false,"obs_log",70,32,1255,1623
"DurpDurp","Rubick",1498079124,"Dire",false,"obs_log",78,42,789,801
"DurpDurp","Rubick",1498079124,"Dire",false,"sen_log",96,52,1511,
"DurpDurp","Rubick",1498079124,"Dire",false,"obs_log",50,66,388,756
"DurpDurp","Rubick",1498079124,"Dire",false,"sen_log",102,58,932,1180
"DurpDurp","Rubick",1498512744,"Radiant",true,"sen_log",20,90,873,1121
"DurpDurp","Rubick",1498512744,"Radiant",true,"obs_log",82,64,1308,1653
"DurpDurp","Rubick",1498512744,"Radiant",true,"sen_log",68,40,770,1018
"DurpDurp","Rubick",1498512744,"Radiant",true,"obs_log",78,42,509,877
"DurpDurp","Rubick",1498512744,"Radiant",true,"obs_log",104,56,1570,1937
"DurpDurp","Rubick",1498512744,"Radiant",true,"obs_log",72,98,2091,
"DurpDurp","Rubick",1498512744,"Radiant",true,"sen_log",76,42,1820,2068
"DurpDurp","Rubick",1498512744,"Radiant",true,"obs_log",46,100,836,1203
"DurpDurp","Rubick",1498512744,"Radiant",true,"obs_log",70,80,813,1138
"DurpDurp","Rubick",1498512744,"Radiant",true,"obs_log",68,66,2008,2376
"DurpDurp","Rubick",1498512744,"Radiant",true,"sen_log",78,40,1543,1791
"DurpDurp","Rubick",1498512744,"Radiant",true,"obs_log",76,56,1055,1423
"DurpDurp","Rubick",1498512744,"Radiant",true,"obs_log",54,86,1863,2230
"DurpDurp","Rubick",1498593531,"Dire",false,"sen_log",70,100,2117,2365
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",22,66,698,1066
"DurpDurp","Rubick",1498593531,"Dire",false,"sen_log",28,38,1914,2162
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",38,54,1170,1538
"DurpDurp","Rubick",1498593531,"Dire",false,"sen_log",58,58,624,872
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",88,108,2832,3199
"DurpDurp","Rubick",1498593531,"Dire",false,"sen_log",94,50,1358,1605
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",40,70,1896,1967
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",94,48,1359,1727
"DurpDurp","Rubick",1498593531,"Dire",false,"sen_log",86,114,2890,3138
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",76,22,1257,1292
"DurpDurp","Rubick",1498593531,"Dire",false,"sen_log",50,74,2624,2663
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",76,40,1960,2328
"DurpDurp","Rubick",1498593531,"Dire",false,"sen_log",88,100,2711,2959
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",68,106,3254,3264
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",26,46,1472,1839
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",56,28,2990,3357
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",28,32,1779,1973
"DurpDurp","Rubick",1498593531,"Dire",false,"sen_log",88,110,3219,3289
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",42,56,420,788
"DurpDurp","Rubick",1498593531,"Dire",false,"sen_log",88,100,3228,3476
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",50,66,2636,2969
"DurpDurp","Rubick",1498593531,"Dire",false,"sen_log",38,34,1466,1517
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",56,72,1636,2003
"DurpDurp","Rubick",1498593531,"Dire",false,"sen_log",102,86,2353,2601
"DurpDurp","Rubick",1498593531,"Dire",false,"sen_log",48,72,1702,1950
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",86,108,2396,2764
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",74,58,2304,2672
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",94,90,2696,3063
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",94,90,3413,3470
"DurpDurp","Rubick",1498593531,"Dire",false,"sen_log",68,106,3253,
"DurpDurp","Rubick",1498593531,"Dire",false,"sen_log",24,78,849,1096
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",56,26,2321,2470
"DurpDurp","Rubick",1498593531,"Dire",false,"sen_log",96,90,3411,3466
"DurpDurp","Rubick",1498593531,"Dire",false,"sen_log",56,28,1035,1283
"DurpDurp","Rubick",1498593531,"Dire",false,"obs_log",104,68,3358,
"DurpDurp","Rubick",1498609217,"Dire",true,"obs_log",88,32,727,1095
"DurpDurp","Rubick",1498609217,"Dire",true,"sen_log",56,28,897,1037
"DurpDurp","Rubick",1498609217,"Dire",true,"obs_log",22,46,1336,1598
"DurpDurp","Rubick",1498609217,"Dire",true,"obs_log",92,18,696,1063
"DurpDurp","Rubick",1498609217,"Dire",true,"obs_log",38,32,1161,1248
"DurpDurp","Rubick",1498609217,"Dire",true,"obs_log",26,72,33,51
"DurpDurp","Rubick",1498609217,"Dire",true,"obs_log",42,56,1237,1263
"DurpDurp","Rubick",1498609217,"Dire",true,"obs_log",70,32,711,1079
"DurpDurp","Disruptor",1484102941,"Radiant",true,"obs_log",94,52,334,702
"DurpDurp","Disruptor",1484102941,"Radiant",true,"obs_log",94,48,963,1331
"DurpDurp","Disruptor",1484102941,"Radiant",true,"obs_log",102,56,1492,
"DurpDurp","Disruptor",1484102941,"Radiant",true,"obs_log",40,68,838,897
"DurpDurp","Disruptor",1484102941,"Radiant",true,"sen_log",30,32,1235,1483
"DurpDurp","Disruptor",1484102941,"Radiant",true,"obs_log",52,84,1316,1682
"DurpDurp","Disruptor",1484102941,"Radiant",true,"sen_log",24,78,753,928
"DurpDurp","Disruptor",1484169089,"Radiant",true,"sen_log",110,74,1172,
"DurpDurp","Disruptor",1484169089,"Radiant",true,"sen_log",16,100,527,775
"DurpDurp","Disruptor",1484169089,"Radiant",true,"obs_log",62,78,683,1051
"DurpDurp","Disruptor",1484169089,"Radiant",true,"sen_log",104,64,1157,1405
"DurpDurp","Disruptor",1484169089,"Radiant",true,"obs_log",108,90,1221,1271
"DurpDurp","Disruptor",1484169089,"Radiant",true,"obs_log",52,82,1071,
"DurpDurp","Disruptor",1484169089,"Radiant",true,"obs_log",84,42,728,1096
"DurpDurp","Disruptor",1484169089,"Radiant",true,"obs_log",98,92,1227,1265
"Layla","Disruptor",1484362667,"Radiant",true,"sen_log",40,48,538,788
"Layla","Disruptor",1484362667,"Radiant",true,"obs_log",50,64,259,629
"Layla","Disruptor",1484362667,"Radiant",true,"obs_log",76,40,525,895
"Layla","Disruptor",1484362667,"Radiant",true,"sen_log",28,54,545,795
"Layla","Disruptor",1484362667,"Radiant",true,"obs_log",64,94,1028,
"Layla","Disruptor",1484689804,"Radiant",false,"obs_log",70,68,1036,1406
"Layla","Disruptor",1484689804,"Radiant",false,"obs_log",62,94,798,1168
"Layla","Disruptor",1484957111,"Dire",false,"obs_log",94,72,1297,1667
"Layla","Disruptor",1484957111,"Dire",false,"obs_log",52,64,1329,1383
"Layla","Disruptor",1484957111,"Dire",false,"sen_log",70,98,981,1232
"Layla","Disruptor",1484957111,"Dire",false,"obs_log",90,22,1552,1922
"Layla","Disruptor",1484957111,"Dire",false,"obs_log",72,58,755,1125
"Layla","Disruptor",1484957111,"Dire",false,"sen_log",56,100,977,1227
"Layla","Disruptor",1484957111,"Dire",false,"obs_log",54,84,1014,1384
"Layla","Disruptor",1487974599,"Radiant",true,"obs_log",50,100,1490,1860
"Layla","Disruptor",1487974599,"Radiant",true,"obs_log",94,82,810,1180
"Layla","Disruptor",1487974599,"Radiant",true,"obs_log",102,56,452,822
"Layla","Disruptor",1487974599,"Radiant",true,"obs_log",72,80,1325,1695
"Layla","Disruptor",1487974599,"Radiant",true,"sen_log",90,108,1392,1422
"Layla","Disruptor",1487974599,"Radiant",true,"obs_log",96,74,1535,1905
"Layla","Disruptor",1487974599,"Radiant",true,"obs_log",104,38,-64,306
"DurpDurp","Disruptor",1488503787,"Radiant",true,"sen_log",88,104,1975,
"DurpDurp","Disruptor",1488503787,"Radiant",true,"obs_log",76,108,927,1295
"DurpDurp","Disruptor",1488503787,"Radiant",true,"sen_log",70,100,1946,
"DurpDurp","Disruptor",1488503787,"Radiant",true,"obs_log",84,40,798,1165
"DurpDurp","Disruptor",1488503787,"Radiant",true,"obs_log",72,80,916,1284
"DurpDurp","Disruptor",1488503787,"Radiant",true,"obs_log",102,70,1458,1525
"DurpDurp","Disruptor",1488503787,"Radiant",true,"sen_log",78,28,788,1036
"DurpDurp","Disruptor",1488503787,"Radiant",true,"obs_log",100,90,1482,1498
"DurpDurp","Disruptor",1488503787,"Radiant",true,"obs_log",56,80,1837,
"DurpDurp","Disruptor",1488503787,"Radiant",true,"obs_log",52,86,296,663
"DurpDurp","Disruptor",1488503787,"Radiant",true,"obs_log",104,58,476,590
"DurpDurp","Disruptor",1488503787,"Radiant",true,"sen_log",98,90,1483,1501
"DurpDurp","Disruptor",1488503787,"Radiant",true,"sen_log",102,80,1440,1688
"DurpDurp","Disruptor",1488503787,"Radiant",true,"sen_log",92,92,1671,1847
"DurpDurp","Disruptor",1488503787,"Radiant",true,"sen_log",38,92,1806,
"DurpDurp","Disruptor",1488503787,"Radiant",true,"sen_log",64,82,1107,1355
"DurpDurp","Disruptor",1488503787,"Radiant",true,"obs_log",72,100,1948,
"DurpDurp","Disruptor",1488503787,"Radiant",true,"obs_log",102,84,1238,1502
"DurpDurp","Disruptor",1488503787,"Radiant",true,"obs_log",34,90,1635,2003
"DurpDurp","Disruptor",1489270411,"Dire",false,"obs_log",104,56,946,1313
"DurpDurp","Disruptor",1489270411,"Dire",false,"obs_log",74,114,1536,
"DurpDurp","Disruptor",1489270411,"Dire",false,"sen_log",62,78,762,1006
"DurpDurp","Disruptor",1489270411,"Dire",false,"sen_log",90,110,1238,1486
"DurpDurp","Disruptor",1489270411,"Dire",false,"obs_log",94,16,816,1184
"DurpDurp","Disruptor",1489270411,"Dire",false,"obs_log",54,84,-2,365
"DurpDurp","Disruptor",1489270411,"Dire",false,"sen_log",70,98,1162,1410
"DurpDurp","Disruptor",1489270411,"Dire",false,"sen_log",60,60,697,945
"DurpDurp","Disruptor",1489270411,"Dire",false,"obs_log",22,90,355,723
"DurpDurp","Disruptor",1497819768,"Dire",false,"obs_log",52,86,1302,1670
"DurpDurp","Disruptor",1497819768,"Dire",false,"sen_log",60,78,1296,1432
"DurpDurp","Disruptor",1497819768,"Dire",false,"sen_log",90,98,1486,1733
"DurpDurp","Disruptor",1497819768,"Dire",false,"sen_log",104,56,1083,1330
"DurpDurp","Disruptor",1497819768,"Dire",false,"obs_log",92,90,1481,1746
"DurpDurp","Disruptor",1497819768,"Dire",false,"obs_log",76,24,493,860
"DurpDurp","Disruptor",1497819768,"Dire",false,"obs_log",30,78,1398,
"DurpDurp","Disruptor",1497819768,"Dire",false,"obs_log",54,60,759,1127
"DurpDurp","Disruptor",1497819768,"Dire",false,"sen_log",102,58,464,712
"DurpDurp","Disruptor",1497819768,"Dire",false,"obs_log",80,54,1187,1554
"DurpDurp","Disruptor",1497819768,"Dire",false,"obs_log",24,78,48,416
"DurpDurp","Disruptor",1498165431,"Radiant",false,"obs_log",24,80,876,1204
"DurpDurp","Disruptor",1498165431,"Radiant",false,"obs_log",56,80,1081,
"DurpDurp","Disruptor",1498165431,"Radiant",false,"sen_log",32,24,1104,1352
"DurpDurp","Disruptor",1498165431,"Radiant",false,"obs_log",78,42,717,1052
"DurpDurp","Disruptor",1498165431,"Radiant",false,"obs_log",118,40,520,888
"DurpDurp","Disruptor",1498165431,"Radiant",false,"obs_log",50,66,1049,
"DurpDurp","Disruptor",1498165431,"Radiant",false,"sen_log",62,82,1148,1396
"DurpDurp","Disruptor",1498165431,"Radiant",false,"obs_log",72,18,1268,
"DurpDurp","Disruptor",1498165431,"Radiant",false,"sen_log",78,40,1255,
"DurpDurp","Disruptor",1498165431,"Radiant",false,"sen_log",22,80,846,1093
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"obs_log",70,32,1015,1383
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"obs_log",30,54,1551,1919
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"obs_log",66,42,620,988
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"obs_log",74,84,1762,2130
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"obs_log",28,70,905,1273
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"obs_log",90,50,2127,2494
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"sen_log",78,70,734,799
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"obs_log",38,52,1130,1378
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"obs_log",60,66,3175,
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"obs_log",90,50,1695,2063
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"obs_log",50,64,6,84
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"sen_log",70,98,3143,3391
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"obs_log",24,80,2236,2604
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"obs_log",70,100,3144,
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"obs_log",24,80,3216,
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"sen_log",70,98,2081,2329
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"obs_log",24,80,463,830
"DurpDurp","Nyx Assassin",1487978526,"Dire",false,"obs_log",96,22,759,868
"Mad","Nyx Assassin",1498512744,"Radiant",true,"obs_log",94,22,690,1064
"Mad","Nyx Assassin",1498512744,"Radiant",true,"sen_log",52,68,1394,1647
"Mad","Nyx Assassin",1498512744,"Radiant",true,"obs_log",58,52,297,671
"Mad","Nyx Assassin",1498512744,"Radiant",true,"sen_log",52,64,509,763
"Mad","Nyx Assassin",1498512744,"Radiant",true,"obs_log",72,100,1225,1392
"Mad","Nyx Assassin",1498512744,"Radiant",true,"obs_log",62,70,-41,333
"Mad","Nyx Assassin",1498512744,"Radiant",true,"obs_log",32,100,81,454
"Mad","Nyx Assassin",1498512744,"Radiant",true,"obs_log",52,66,1391,1764
"Mad","Nyx Assassin",1498537860,"Radiant",false,"obs_log",64,68,-49,324
"Mad","Nyx Assassin",1498537860,"Radiant",false,"sen_log",40,36,1864,1999
"Mad","Nyx Assassin",1498537860,"Radiant",false,"sen_log",54,68,335,589
"Mad","Nyx Assassin",1498537860,"Radiant",false,"sen_log",8,36,2028,2101
"Mad","Nyx Assassin",1498537860,"Radiant",false,"obs_log",74,76,1442,1816
"Mad","Nyx Assassin",1498537860,"Radiant",false,"obs_log",76,40,379,753
"Mad","Nyx Assassin",1498537860,"Radiant",false,"obs_log",52,86,1218,1592
"Mad","Nyx Assassin",1498537860,"Radiant",false,"obs_log",48,36,1870,2244
"Mad","Nyx Assassin",1498537860,"Radiant",false,"obs_log",88,62,-63,310
"Mad","Nyx Assassin",1498537860,"Radiant",false,"obs_log",52,66,353,726
"Mad","Nyx Assassin",1499907143,"Radiant",true,"obs_log",40,70,1111,1485
"Mad","Nyx Assassin",1499907143,"Radiant",true,"obs_log",58,70,-60,314
"Mad","Nyx Assassin",1499907143,"Radiant",true,"obs_log",36,90,360,734
"Mad","Nyx Assassin",1499907143,"Radiant",true,"sen_log",22,78,546,799
"Mad","Nyx Assassin",1499907143,"Radiant",true,"obs_log",42,104,-71,302
"Mad","Nyx Assassin",1499907143,"Radiant",true,"sen_log",44,66,1113,1367
"Mad","Nyx Assassin",1499907143,"Radiant",true,"sen_log",44,66,865,1119
"Mad","Nyx Assassin",1499907143,"Radiant",true,"obs_log",106,38,739,1112
"ifrit","Naga Siren",1489259848,"Radiant",false,"obs_log",46,66,-25,341
"dota.thetoo","Magnus",1488503787,"Radiant",true,"obs_log",78,40,-49,316
"DurpDurp","Tusk",1487545361,"Dire",true,"obs_log",66,42,1522,1826
"DurpDurp","Tusk",1487545361,"Dire",true,"obs_log",20,36,3180,3248
"DurpDurp","Tusk",1487545361,"Dire",true,"obs_log",36,18,3954,
"DurpDurp","Tusk",1487545361,"Dire",true,"obs_log",30,52,1350,1492
"DurpDurp","Tusk",1487545361,"Dire",true,"obs_log",56,28,2741,3006
"DurpDurp","Tusk",1487545361,"Dire",true,"obs_log",52,86,3706,
"DurpDurp","Tusk",1487545361,"Dire",true,"sen_log",58,70,950,1197
"DurpDurp","Tusk",1487545361,"Dire",true,"obs_log",22,48,3280,3647
"DurpDurp","Tusk",1487545361,"Dire",true,"obs_log",92,38,446,814
"DurpDurp","Tusk",1487545361,"Dire",true,"obs_log",24,90,709,1077
"DurpDurp","Tusk",1487545361,"Dire",true,"sen_log",28,54,3167,3254
"DurpDurp","Tusk",1487545361,"Dire",true,"obs_log",14,38,3285,3653
"DurpDurp","Tusk",1487545361,"Dire",true,"obs_log",40,68,214,582
"DurpDurp","Tusk",1487545361,"Dire",true,"obs_log",22,78,1358,1726
"DurpDurp","Tusk",1487545361,"Dire",true,"sen_log",74,42,1518,1765
"DurpDurp","Tusk",1487545361,"Dire",true,"sen_log",70,100,1919,2155
"DurpDurp","Tusk",1487545361,"Dire",true,"obs_log",24,72,1051,1419
"DurpDurp","Tusk",1487545361,"Dire",true,"obs_log",102,58,3726,
"DurpDurp","Tusk",1487545361,"Dire",true,"sen_log",72,98,2498,2746
"DurpDurp","Tusk",1487545361,"Dire",true,"obs_log",28,54,3164,3258
"DurpDurp","Tusk",1487545361,"Dire",true,"sen_log",102,68,2425,2672
"DurpDurp","Tusk",1487545361,"Dire",true,"obs_log",34,88,2962,3330
"DurpDurp","Tusk",1487545361,"Dire",true,"obs_log",84,24,3843,
"DurpDurp","Tusk",1500154805,"Radiant",true,"obs_log",56,80,924,1059
"DurpDurp","Tusk",1500154805,"Radiant",true,"obs_log",86,40,789,1157
"DurpDurp","Tusk",1500154805,"Radiant",true,"obs_log",74,106,1794,
"DurpDurp","Tusk",1500154805,"Radiant",true,"sen_log",40,94,931,1179
"DurpDurp","Tusk",1500154805,"Radiant",true,"sen_log",50,64,471,719
"DurpDurp","Tusk",1500154805,"Radiant",true,"obs_log",90,52,1386,1754
"DurpDurp","Tusk",1500154805,"Radiant",true,"obs_log",50,64,1157,1524
"DurpDurp","Tusk",1500154805,"Radiant",true,"sen_log",30,32,1834,
"DurpDurp","Tusk",1500154805,"Radiant",true,"obs_log",96,74,1772,1819
"DurpDurp","Tusk",1500154805,"Radiant",true,"obs_log",64,96,1434,1801
"DurpDurp","Tusk",1500154805,"Radiant",true,"obs_log",74,68,1875,
"DurpDurp","Tusk",1500154805,"Radiant",true,"obs_log",36,98,560,597
"frempo","Abaddon",1484169089,"Radiant",true,"obs_log",108,38,-34,119
"frempo","Abaddon",1484171725,"Dire",false,"obs_log",24,88,-35,332
"dota.thetoo","Abaddon",1484362667,"Radiant",true,"obs_log",20,94,260,626
"dota.thetoo","Abaddon",1487545361,"Dire",true,"obs_log",104,36,-39,327
"dota.thetoo","Abaddon",1488164177,"Dire",false,"obs_log",104,36,-46,320
"dota.thetoo","Abaddon",1488499612,"Dire",false,"obs_log",28,100,26,392
"Mad","Elder Titan",1499911743,"Radiant",false,"obs_log",52,64,1599,1714
"Mad","Elder Titan",1499911743,"Radiant",false,"sen_log",26,90,-54,21
"Mad","Elder Titan",1499911743,"Radiant",false,"obs_log",96,22,734,781
"Mad","Elder Titan",1499911743,"Radiant",false,"obs_log",34,98,-66,307
"Mad","Elder Titan",1499911743,"Radiant",false,"obs_log",78,40,284,658
"Mad","Elder Titan",1499911743,"Radiant",false,"obs_log",76,42,812,1173
"Mad","Elder Titan",1499911743,"Radiant",false,"obs_log",50,64,-4,369
"Mad","Elder Titan",1499911743,"Radiant",false,"obs_log",104,38,433,807
"dota.thetoo","Legion Commander",1498672829,"Radiant",false,"sen_log",30,24,2299,
"iAnnihilate","Ember Spirit",1496714689,"Dire",true,"obs_log",60,66,270,635
"Mad","Earth Spirit",1496714689,"Dire",true,"obs_log",28,64,812,1186
"Mad","Earth Spirit",1496714689,"Dire",true,"obs_log",52,44,754,1127
"Mad","Earth Spirit",1496714689,"Dire",true,"sen_log",50,72,1980,
"Mad","Earth Spirit",1496714689,"Dire",true,"sen_log",44,42,1598,1852
"Mad","Earth Spirit",1496714689,"Dire",true,"obs_log",62,50,-59,47
"Mad","Earth Spirit",1496714689,"Dire",true,"sen_log",58,30,973,1227
"Mad","Earth Spirit",1496714689,"Dire",true,"sen_log",28,34,1628,1694
"Mad","Earth Spirit",1496714689,"Dire",true,"sen_log",48,72,1211,1464
"Mad","Earth Spirit",1496714689,"Dire",true,"obs_log",54,28,974,1348
"Mad","Earth Spirit",1496714689,"Dire",true,"sen_log",50,42,953,1206
"Mad","Earth Spirit",1496714689,"Dire",true,"obs_log",42,56,1994,
"Mad","Earth Spirit",1496714689,"Dire",true,"obs_log",56,72,1977,
"Mad","Earth Spirit",1496714689,"Dire",true,"obs_log",52,36,1593,1747
"Mad","Earth Spirit",1496714689,"Dire",true,"obs_log",32,44,1432,1593
"Mad","Earth Spirit",1496714689,"Dire",true,"obs_log",54,26,1817,1915
"Mad","Earth Spirit",1496714689,"Dire",true,"obs_log",84,32,-73,300
"Mad","Earth Spirit",1496714689,"Dire",true,"obs_log",30,78,1324,1698
"Mad","Earth Spirit",1496714689,"Dire",true,"sen_log",102,56,-7,247
"Mad","Earth Spirit",1497061972,"Dire",false,"obs_log",88,52,735,1109
"Mad","Earth Spirit",1497061972,"Dire",false,"obs_log",92,26,-74,299
"Mad","Earth Spirit",1497061972,"Dire",false,"obs_log",54,28,1615,1989
"Mad","Earth Spirit",1497061972,"Dire",false,"obs_log",64,62,367,741
"Mad","Earth Spirit",1497061972,"Dire",false,"obs_log",78,42,3155,3529
"Mad","Earth Spirit",1497061972,"Dire",false,"obs_log",40,70,3960,
"Mad","Earth Spirit",1497061972,"Dire",false,"obs_log",74,112,1427,1801
"Mad","Earth Spirit",1497061972,"Dire",false,"obs_log",58,72,-37,336
"Mad","Earth Spirit",1497061972,"Dire",false,"obs_log",56,72,3314,3416
"Mad","Earth Spirit",1497061972,"Dire",false,"sen_log",66,84,1008,1262
"Mad","Earth Spirit",1497061972,"Dire",false,"obs_log",84,8,3176,3549
"Mad","Earth Spirit",1497061972,"Dire",false,"obs_log",56,72,1055,1252
"Mad","Earth Spirit",1497910054,"Radiant",true,"sen_log",60,44,923,1177
"Mad","Earth Spirit",1497910054,"Radiant",true,"obs_log",40,94,260,326
"Mad","Earth Spirit",1497910054,"Radiant",true,"obs_log",62,54,460,833
"Mad","Earth Spirit",1497910054,"Radiant",true,"obs_log",58,68,-73,300
"Mad","Earth Spirit",1497910054,"Radiant",true,"sen_log",24,98,270,524
"Mad","Earth Spirit",1497910054,"Radiant",true,"obs_log",38,70,366,740
"Mad","Earth Spirit",1497910054,"Radiant",true,"sen_log",54,66,-17,237
"Mad","Earth Spirit",1497910054,"Radiant",true,"obs_log",26,100,326,699
"Mad","Earth Spirit",1497910054,"Radiant",true,"obs_log",70,82,943,1317
"Mad","Earth Spirit",1498079124,"Dire",false,"obs_log",102,58,933,1307
"Mad","Earth Spirit",1498079124,"Dire",false,"obs_log",22,78,321,695
"Mad","Earth Spirit",1498079124,"Dire",false,"obs_log",50,60,-66,308
"Mad","Earth Spirit",1498079124,"Dire",false,"sen_log",42,98,96,350
"Mad","Earth Spirit",1498079124,"Dire",false,"obs_log",22,78,-50,324
"Mad","Earth Spirit",1498079124,"Dire",false,"obs_log",58,72,754,1128
"Mad","Earth Spirit",1500073230,"Dire",true,"obs_log",86,26,-73,
"Mad","Earth Spirit",1500073230,"Dire",true,"obs_log",82,24,1111,1484
"Mad","Earth Spirit",1500073230,"Dire",true,"obs_log",44,46,-50,
"Mad","Earth Spirit",1500073230,"Dire",true,"sen_log",76,42,626,879
"dota.thetoo","Underlord",1484359737,"Dire",true,"obs_log",106,30,-46,320
"dota.thetoo","Underlord",1484957111,"Dire",false,"obs_log",78,54,-8,358
"dota.thetoo","Underlord",1484960088,"Radiant",false,"obs_log",30,76,350,716
"dota.thetoo","Underlord",1498012757,"Radiant",true,"sen_log",72,48,592,838
"Layla","Oracle",1484269007,"Dire",false,"sen_log",62,74,460,710
"Layla","Oracle",1484269007,"Dire",false,"sen_log",64,82,470,720
"Layla","Oracle",1484269007,"Dire",false,"sen_log",106,88,1788,
"Layla","Oracle",1484269007,"Dire",false,"obs_log",26,100,253,273
"Layla","Oracle",1484269007,"Dire",false,"obs_log",24,78,726,1096
"Layla","Oracle",1484269007,"Dire",false,"obs_log",86,88,1687,
"Layla","Oracle",1484269007,"Dire",false,"sen_log",36,116,162,412
"Layla","Oracle",1484269007,"Dire",false,"sen_log",102,58,993,1244
"Layla","Oracle",1484269007,"Dire",false,"sen_log",20,106,84,264
"Layla","Oracle",1484269007,"Dire",false,"sen_log",104,86,1070,1320
"Layla","Oracle",1484269007,"Dire",false,"sen_log",90,66,655,905
"Layla","Oracle",1484269007,"Dire",false,"sen_log",88,100,928,1178
"Layla","Oracle",1484269007,"Dire",false,"sen_log",116,88,1648,
"Layla","Oracle",1484269007,"Dire",false,"sen_log",114,104,1831,
"Layla","Oracle",1484269007,"Dire",false,"obs_log",92,70,1317,1687
"Layla","Oracle",1484269007,"Dire",false,"obs_log",90,52,1003,1373
"Layla","Oracle",1484269007,"Dire",false,"sen_log",50,76,1449,1470
"Layla","Oracle",1484359737,"Dire",true,"obs_log",34,100,1214,1584
"Layla","Oracle",1484359737,"Dire",true,"sen_log",98,96,-62,188
"Layla","Oracle",1484359737,"Dire",true,"sen_log",60,60,1387,1637
"Layla","Oracle",1484359737,"Dire",true,"sen_log",50,46,1779,
"Layla","Oracle",1484359737,"Dire",true,"obs_log",30,54,1740,
"Layla","Oracle",1484359737,"Dire",true,"obs_log",26,30,1817,
"Layla","Oracle",1484359737,"Dire",true,"sen_log",102,56,1099,1349
"Layla","Oracle",1484359737,"Dire",true,"sen_log",24,98,190,295
"Layla","Oracle",1484359737,"Dire",true,"obs_log",12,88,547,782
"Layla","Oracle",1484359737,"Dire",true,"obs_log",58,72,725,1095
"Layla","Oracle",1484359737,"Dire",true,"sen_log",64,82,1292,1542
"Layla","Oracle",1484359737,"Dire",true,"sen_log",46,72,1404,1654
